frame_idx,start_ms,end_ms,f1,p1,f2,p2,f3,p3,f4,p4,f5,p5
546,1456.0,1541.33,58.6,100.0,70.3,91.8,35.2,76.89,82.0,75.87,23.4,44.94
547,1458.67,1544.0,58.6,100.0,70.3,96.91,82.0,76.11,35.2,75.85,23.4,45.66
548,1461.33,1546.67,58.6,100.0,70.3,99.93,82.0,76.17,35.2,75.22,23.4,46.11
549,1464.0,1549.33,70.3,100.0,58.6,99.19,82.0,75.42,35.2,74.41,23.4,45.8
550,1466.67,1552.0,58.6,100.0,70.3,99.45,82.0,75.69,35.2,75.05,46.9,55.03
551,1469.33,1554.67,58.6,100.0,70.3,96.27,35.2,75.22,82.0,75.08,46.9,66.71
552,1472.0,1557.33,58.6,100.0,70.3,92.11,46.9,77.95,35.2,75.66,82.0,74.17
553,1474.67,1560.0,58.6,100.0,46.9,88.65,70.3,86.99,35.2,76.27,82.0,72.7
554,1477.33,1562.67,58.6,100.0,46.9,99.11,70.3,81.38,35.2,76.83,82.0,70.46
555,1480.0,1565.33,46.9,100.0,58.6,90.65,35.2,69.93,70.3,69.03,82.0,61.13
556,1482.67,1568.0,46.9,100.0,58.6,81.98,35.2,63.18,70.3,58.5,82.0,51.63
557,1485.33,1570.67,46.9,100.0,58.6,74.98,35.2,57.0,70.3,50.12,187.5,48.33
558,1488.0,1573.33,46.9,100.0,58.6,69.53,187.5,54.49,35.2,50.98,70.3,43.9
559,1490.67,1576.0,46.9,100.0,58.6,66.02,187.5,62.78,199.2,45.84,35.2,44.58
560,1493.33,1578.67,46.9,100.0,187.5,73.27,58.6,65.28,199.2,52.2,140.6,40.94
561,1496.0,1581.33,46.9,100.0,187.5,85.97,58.6,68.32,199.2,59.84,140.6,45.35
562,1498.67,1584.0,187.5,100.0,46.9,99.42,58.6,74.88,199.2,68.3,140.6,49.37
563,1501.33,1586.67,187.5,100.0,46.9,86.08,58.6,72.63,199.2,66.94,175.8,46.81
564,1504.0,1589.33,187.5,100.0,46.9,76.14,58.6,71.08,199.2,65.58,175.8,50.27
565,1506.67,1592.0,187.5,100.0,58.6,69.19,46.9,69.1,199.2,64.2,175.8,54.44
566,1509.33,1594.67,187.5,100.0,58.6,65.99,46.9,64.56,199.2,62.42,175.8,58.67
567,1512.0,1597.33,187.5,100.0,175.8,62.78,46.9,61.84,58.6,61.45,199.2,60.16
568,1514.67,1600.0,187.5,100.0,175.8,66.64,46.9,60.41,199.2,57.58,58.6,55.74
569,1517.33,1602.67,187.5,100.0,175.8,70.09,46.9,59.94,199.2,54.82,58.6,48.97
570,1520.0,1605.33,187.5,100.0,175.8,73.1,46.9,60.24,199.2,52.1,281.2,43.14
571,1522.67,1608.0,187.5,100.0,175.8,75.45,46.9,61.23,199.2,49.47,281.2,41.96
572,1525.33,1610.67,187.5,100.0,175.8,77.17,46.9,62.89,199.2,47.18,35.2,42.78
573,1528.0,1613.33,187.5,100.0,175.8,78.28,46.9,65.23,35.2,48.05,199.2,45.43
574,1530.67,1616.0,187.5,100.0,175.8,78.69,46.9,68.47,35.2,53.69,70.3,44.8
575,1533.33,1618.67,187.5,100.0,175.8,78.55,46.9,72.85,35.2,59.7,70.3,45.67
576,1536.0,1621.33,187.5,100.0,46.9,78.34,175.8,77.84,35.2,66.11,70.3,46.23
577,1538.67,1624.0,187.5,100.0,46.9,84.91,175.8,76.46,35.2,72.72,70.3,46.4
578,1541.33,1626.67,187.5,100.0,46.9,92.41,35.2,79.44,175.8,74.49,70.3,46.23
579,1544.0,1629.33,46.9,100.0,187.5,99.36,35.2,85.64,175.8,71.66,58.6,52.1
580,1546.67,1632.0,46.9,100.0,187.5,91.32,35.2,84.82,175.8,63.62,58.6,58.08
581,1549.33,1634.67,46.9,100.0,187.5,84.27,35.2,83.77,58.6,62.43,175.8,56.73
582,1552.0,1637.33,46.9,100.0,35.2,82.92,187.5,78.25,58.6,65.52,175.8,51.3
583,1554.67,1640.0,46.9,100.0,35.2,82.5,187.5,73.38,58.6,67.76,175.8,47.33
584,1557.33,1642.67,46.9,100.0,35.2,82.57,187.5,69.71,58.6,69.29,175.8,44.63
585,1560.0,1645.33,46.9,100.0,35.2,83.21,58.6,70.1,187.5,67.11,175.8,43.28
586,1562.67,1648.0,46.9,100.0,35.2,84.82,58.6,70.47,187.5,65.7,175.8,43.27
587,1565.33,1650.67,46.9,100.0,35.2,87.8,58.6,70.66,187.5,65.56,175.8,44.65
588,1568.0,1653.33,46.9,100.0,35.2,91.86,58.6,70.3,187.5,66.52,175.8,47.47
589,1570.67,1656.0,46.9,100.0,35.2,97.07,58.6,69.33,187.5,68.75,175.8,51.65
590,1573.33,1658.67,35.2,100.0,46.9,96.3,187.5,69.72,58.6,65.42,175.8,55.21
591,1576.0,1661.33,35.2,100.0,46.9,89.11,187.5,69.01,58.6,58.74,175.8,57.41
592,1578.67,1664.0,35.2,100.0,46.9,82.2,187.5,68.9,175.8,59.49,70.3,54.12
593,1581.33,1666.67,35.2,100.0,46.9,76.69,187.5,69.44,175.8,61.5,70.3,55.96
594,1584.0,1669.33,35.2,100.0,46.9,73.49,187.5,70.53,175.8,63.37,70.3,56.79
595,1586.67,1672.0,35.2,100.0,46.9,73.26,187.5,72.05,175.8,64.92,70.3,56.46
596,1589.33,1674.67,35.2,100.0,46.9,76.87,187.5,74.04,175.8,66.36,70.3,54.69
597,1592.0,1677.33,35.2,100.0,46.9,84.55,187.5,76.73,175.8,67.78,70.3,51.42
598,1594.67,1680.0,35.2,100.0,46.9,96.29,187.5,80.32,175.8,69.31,58.6,58.69
599,1597.33,1682.67,46.9,100.0,35.2,89.54,187.5,75.94,175.8,63.54,58.6,63.0
600,1600.0,1685.33,46.9,100.0,35.2,76.71,187.5,69.36,58.6,64.88,175.8,55.7
601,1602.67,1688.0,46.9,100.0,58.6,66.74,35.2,65.49,187.5,63.94,175.8,48.66
602,1605.33,1690.67,46.9,100.0,58.6,68.62,187.5,59.74,35.2,55.75,175.8,42.39
603,1608.0,1693.33,46.9,100.0,58.6,70.59,187.5,56.65,35.2,47.63,175.8,36.87
604,1610.67,1696.0,46.9,100.0,58.6,73.02,187.5,54.64,35.2,41.68,175.8,32.3
605,1613.33,1698.67,46.9,100.0,58.6,75.96,187.5,53.79,35.2,38.21,82.0,31.21
606,1616.0,1701.33,46.9,100.0,58.6,78.87,187.5,53.81,35.2,37.04,82.0,32.86
607,1618.67,1704.0,46.9,100.0,58.6,81.58,187.5,54.58,35.2,38.24,82.0,35.19
608,1621.33,1706.67,46.9,100.0,58.6,84.39,187.5,56.22,70.3,42.46,35.2,41.92
609,1624.0,1709.33,46.9,100.0,58.6,87.14,187.5,58.73,70.3,50.3,35.2,47.6
610,1626.67,1712.0,46.9,100.0,58.6,89.68,187.5,62.12,70.3,58.32,35.2,54.74
611,1629.33,1714.67,46.9,100.0,58.6,92.12,187.5,66.45,70.3,66.44,35.2,63.06
612,1632.0,1717.33,46.9,100.0,58.6,94.66,70.3,74.59,35.2,72.61,187.5,71.91
613,1634.67,1720.0,46.9,100.0,58.6,97.67,35.2,83.86,70.3,82.88,187.5,78.94
614,1637.33,1722.67,58.6,100.0,46.9,98.56,35.2,96.11,70.3,90.25,187.5,86.83
615,1640.0,1725.33,35.2,100.0,58.6,93.02,70.3,88.3,187.5,87.72,46.9,87.55
616,1642.67,1728.0,35.2,100.0,187.5,85.67,58.6,83.39,70.3,81.78,46.9,73.24
617,1645.33,1730.67,35.2,100.0,187.5,83.38,58.6,74.84,70.3,74.18,175.8,73.96
618,1648.0,1733.33,35.2,100.0,187.5,80.63,175.8,75.55,58.6,67.0,70.3,65.64
619,1650.67,1736.0,35.2,100.0,187.5,77.28,175.8,76.43,82.0,61.12,58.6,60.16
620,1653.33,1738.67,35.2,100.0,175.8,76.79,187.5,73.37,82.0,55.47,58.6,54.82
621,1656.0,1741.33,35.2,100.0,175.8,76.09,187.5,68.9,164.1,54.52,58.6,50.99
622,1658.67,1744.0,35.2,100.0,175.8,74.16,187.5,63.81,164.1,58.72,152.3,50.92
623,1661.33,1746.67,35.2,100.0,175.8,71.16,164.1,61.77,46.9,61.49,187.5,58.16
624,1664.0,1749.33,35.2,100.0,46.9,81.21,175.8,67.1,164.1,63.38,58.6,56.67
625,1666.67,1752.0,46.9,100.0,35.2,99.9,58.6,66.24,164.1,63.19,175.8,62.1
626,1669.33,1754.67,46.9,100.0,35.2,85.62,58.6,67.97,70.3,55.25,164.1,52.4
627,1672.0,1757.33,46.9,100.0,35.2,76.64,58.6,72.92,70.3,58.77,164.1,44.01
628,1674.67,1760.0,46.9,100.0,58.6,80.05,35.2,70.86,70.3,63.51,164.1,37.03
629,1677.33,1762.67,46.9,100.0,58.6,89.07,70.3,69.6,35.2,67.38,82.0,34.92
630,1680.0,1765.33,58.6,100.0,46.9,99.97,70.3,77.18,35.2,65.64,82.0,40.77
631,1682.67,1768.0,58.6,100.0,46.9,88.58,70.3,76.37,35.2,57.61,82.0,41.26
632,1685.33,1770.67,58.6,100.0,46.9,78.71,70.3,76.18,35.2,50.87,82.0,41.14
633,1688.0,1773.33,58.6,100.0,70.3,76.98,46.9,70.67,35.2,44.89,82.0,40.67
634,1690.67,1776.0,58.6,100.0,70.3,78.62,46.9,64.31,82.0,40.11,35.2,39.53
635,1693.33,1778.67,58.6,100.0,70.3,81.11,46.9,59.72,82.0,39.65,23.4,38.87
636,1696.0,1781.33,58.6,100.0,70.3,84.9,46.9,57.4,23.4,43.55,82.0,39.36
637,1698.67,1784.0,58.6,100.0,70.3,90.31,46.9,57.65,23.4,49.57,82.0,39.34
638,1701.33,1786.67,58.6,100.0,70.3,97.65,46.9,60.53,23.4,57.52,82.0,39.78
639,1704.0,1789.33,70.3,100.0,58.6,92.82,23.4,63.19,46.9,61.57,82.0,37.97
640,1706.67,1792.0,70.3,100.0,58.6,82.45,23.4,67.76,46.9,62.17,35.2,38.99
641,1709.33,1794.67,70.3,100.0,23.4,72.79,58.6,72.44,46.9,63.6,35.2,50.29
642,1712.0,1797.33,70.3,100.0,23.4,78.86,46.9,65.6,35.2,65.17,58.6,64.03
643,1714.67,1800.0,70.3,100.0,23.4,86.61,35.2,83.81,46.9,68.38,58.6,58.53
644,1717.33,1802.67,35.2,100.0,70.3,93.21,23.4,90.2,46.9,68.5,58.6,54.08
645,1720.0,1805.33,35.2,100.0,23.4,80.24,70.3,72.7,46.9,60.52,58.6,46.99
646,1722.67,1808.0,35.2,100.0,23.4,72.43,46.9,56.85,70.3,56.18,58.6,44.81
647,1725.33,1810.67,35.2,100.0,23.4,66.1,46.9,56.63,58.6,44.62,70.3,42.74
648,1728.0,1813.33,35.2,100.0,23.4,61.02,46.9,58.92,58.6,44.98,82.0,36.73
649,1730.67,1816.0,35.2,100.0,46.9,62.98,23.4,57.07,58.6,45.31,82.0,35.05
650,1733.33,1818.67,35.2,100.0,46.9,68.19,23.4,54.05,58.6,45.43,82.0,33.09
651,1736.0,1821.33,35.2,100.0,46.9,73.77,23.4,51.45,58.6,45.16,152.3,32.92
652,1738.67,1824.0,35.2,100.0,46.9,79.05,23.4,48.91,58.6,44.52,152.3,32.45
653,1741.33,1826.67,35.2,100.0,46.9,84.0,23.4,46.57,58.6,43.6,93.8,33.09
654,1744.0,1829.33,35.2,100.0,46.9,88.64,23.4,44.44,58.6,42.4,93.8,33.98
655,1746.67,1832.0,35.2,100.0,46.9,92.8,23.4,42.28,58.6,40.93,93.8,34.23
656,1749.33,1834.67,35.2,100.0,46.9,96.55,23.4,40.04,58.6,39.3,93.8,33.81
657,1752.0,1837.33,46.9,100.0,35.2,99.58,23.4,37.92,58.6,37.35,93.8,32.8
658,1754.67,1840.0,46.9,100.0,35.2,95.43,23.4,34.88,58.6,33.98,164.1,32.87
659,1757.33,1842.67,46.9,100.0,35.2,91.27,164.1,33.04,23.4,32.11,105.5,31.3
660,1760.0,1845.33,46.9,100.0,35.2,87.08,164.1,32.95,105.5,29.9,23.4,29.36
661,1762.67,1848.0,46.9,100.0,35.2,82.26,164.1,32.22,105.5,28.25,175.8,27.38
662,1765.33,1850.67,46.9,100.0,35.2,76.61,164.1,30.91,175.8,28.74,128.9,27.29
663,1768.0,1853.33,46.9,100.0,35.2,70.43,128.9,30.06,175.8,29.65,164.1,29.0
664,1770.67,1856.0,46.9,100.0,35.2,64.2,128.9,32.21,175.8,30.13,58.6,28.44
665,1773.33,1858.67,46.9,100.0,35.2,58.36,128.9,33.71,58.6,32.59,175.8,30.17
666,1776.0,1861.33,46.9,100.0,35.2,53.13,58.6,37.8,128.9,34.62,140.6,30.28
667,1778.67,1864.0,46.9,100.0,35.2,48.82,58.6,43.47,128.9,34.82,140.6,32.77
668,1781.33,1866.67,46.9,100.0,58.6,49.14,35.2,46.04,140.6,35.37,128.9,34.46
669,1784.0,1869.33,46.9,100.0,58.6,54.52,35.2,45.38,140.6,37.9,128.9,33.89
670,1786.67,1872.0,46.9,100.0,58.6,59.15,35.2,46.71,140.6,40.15,128.9,33.27
671,1789.33,1874.67,46.9,100.0,58.6,62.55,35.2,49.42,140.6,42.07,128.9,32.57
672,1792.0,1877.33,46.9,100.0,58.6,64.54,35.2,53.1,140.6,43.62,128.9,31.88
673,1794.67,1880.0,46.9,100.0,58.6,65.43,35.2,57.78,140.6,44.68,128.9,31.59
674,1797.33,1882.67,46.9,100.0,58.6,65.75,35.2,63.68,140.6,45.64,128.9,31.6
675,1800.0,1885.33,46.9,100.0,35.2,70.58,58.6,65.67,140.6,46.84,128.9,31.58
676,1802.67,1888.0,46.9,100.0,35.2,78.32,58.6,65.31,140.6,48.52,70.3,32.2
677,1805.33,1890.67,46.9,100.0,35.2,87.28,58.6,64.97,140.6,50.7,70.3,35.88
678,1808.0,1893.33,46.9,100.0,35.2,98.24,58.6,65.01,140.6,53.86,70.3,39.21
679,1810.67,1896.0,35.2,100.0,46.9,89.37,58.6,58.51,140.6,52.17,23.4,39.99
680,1813.33,1898.67,35.2,100.0,46.9,77.67,58.6,51.4,140.6,50.04,23.4,42.2
681,1816.0,1901.33,35.2,100.0,46.9,66.55,140.6,48.19,58.6,45.06,23.4,44.8
682,1818.67,1904.0,35.2,100.0,46.9,55.7,23.4,47.29,140.6,46.67,58.6,39.49
683,1821.33,1906.67,35.2,100.0,23.4,49.17,140.6,45.32,46.9,45.25,93.8,36.63
684,1824.0,1909.33,35.2,100.0,23.4,50.53,140.6,43.98,93.8,37.99,46.9,36.16
685,1826.67,1912.0,35.2,100.0,23.4,51.72,140.6,42.64,93.8,39.46,152.3,32.54
686,1829.33,1914.67,35.2,100.0,23.4,52.63,140.6,41.53,93.8,40.61,152.3,33.89
687,1832.0,1917.33,35.2,100.0,23.4,52.67,93.8,40.99,140.6,40.49,152.3,34.53
688,1834.67,1920.0,35.2,100.0,23.4,51.61,93.8,40.57,140.6,39.27,46.9,38.01
689,1837.33,1922.67,35.2,100.0,23.4,49.93,46.9,44.98,93.8,39.48,140.6,37.89
690,1840.0,1925.33,35.2,100.0,46.9,52.05,23.4,48.03,93.8,38.16,140.6,36.63
691,1842.67,1928.0,35.2,100.0,46.9,58.61,23.4,45.9,93.8,36.85,140.6,35.42
692,1845.33,1930.67,35.2,100.0,46.9,64.32,23.4,43.44,93.8,35.6,105.5,34.12
693,1848.0,1933.33,35.2,100.0,46.9,69.33,23.4,41.07,93.8,34.58,105.5,34.11
694,1850.67,1936.0,35.2,100.0,46.9,73.82,23.4,39.13,105.5,33.87,93.8,33.68
695,1853.33,1938.67,35.2,100.0,46.9,77.89,23.4,37.68,105.5,33.41,93.8,32.87
696,1856.0,1941.33,35.2,100.0,46.9,81.44,23.4,36.58,105.5,32.66,93.8,32.15
697,1858.67,1944.0,35.2,100.0,46.9,84.47,23.4,35.75,93.8,31.58,105.5,31.57
698,1861.33,1946.67,35.2,100.0,46.9,87.14,23.4,35.32,93.8,31.32,105.5,30.0
699,1864.0,1949.33,35.2,100.0,46.9,89.34,23.4,35.24,93.8,31.4,58.6,29.65
700,1866.67,1952.0,35.2,100.0,46.9,90.86,23.4,35.4,93.8,31.81,58.6,30.5
701,1869.33,1954.67,35.2,100.0,46.9,91.48,23.4,35.64,93.8,32.57,58.6,31.51
702,1872.0,1957.33,35.2,100.0,46.9,91.07,23.4,35.76,93.8,33.68,58.6,32.65
703,1874.67,1960.0,35.2,100.0,46.9,89.56,23.4,35.62,93.8,35.14,58.6,33.84
704,1877.33,1962.67,35.2,100.0,46.9,87.07,93.8,37.06,23.4,35.34,58.6,34.94
705,1880.0,1965.33,35.2,100.0,46.9,83.62,93.8,39.3,140.6,37.21,58.6,35.87
706,1882.67,1968.0,35.2,100.0,46.9,78.96,93.8,41.45,140.6,41.19,58.6,36.79
707,1885.33,1970.67,35.2,100.0,46.9,72.83,140.6,45.19,93.8,43.29,58.6,37.69
708,1888.0,1973.33,35.2,100.0,46.9,65.81,140.6,49.19,93.8,44.75,58.6,38.46
709,1890.67,1976.0,35.2,100.0,46.9,59.25,140.6,53.55,93.8,46.07,58.6,39.28
710,1893.33,1978.67,35.2,100.0,140.6,58.12,46.9,54.42,93.8,47.49,58.6,40.37
711,1896.0,1981.33,35.2,100.0,140.6,62.79,46.9,52.4,93.8,48.78,128.9,44.2
712,1898.67,1984.0,35.2,100.0,140.6,67.43,46.9,53.78,93.8,49.47,105.5,49.01
713,1901.33,1986.67,35.2,100.0,140.6,71.85,46.9,58.52,105.5,54.41,152.3,50.65
714,1904.0,1989.33,35.2,100.0,140.6,75.83,46.9,66.16,105.5,59.3,152.3,55.38
715,1906.67,1992.0,35.2,100.0,140.6,79.36,46.9,75.9,105.5,63.45,152.3,59.97
716,1909.33,1994.67,35.2,100.0,46.9,86.38,140.6,82.23,105.5,66.36,152.3,64.1
717,1912.0,1997.33,35.2,100.0,46.9,96.09,140.6,83.91,105.5,67.75,152.3,67.57
718,1914.67,2000.0,46.9,100.0,35.2,95.1,140.6,80.11,152.3,67.56,105.5,64.56
719,1917.33,2002.67,46.9,100.0,35.2,87.21,140.6,73.36,152.3,65.26,105.5,59.21
720,1920.0,2005.33,46.9,100.0,35.2,80.45,140.6,67.37,152.3,63.11,105.5,54.62
721,1922.67,2008.0,46.9,100.0,35.2,75.26,140.6,61.95,152.3,61.31,105.5,50.6
722,1925.33,2010.67,46.9,100.0,35.2,70.96,152.3,59.78,140.6,56.55,105.5,46.67
723,1928.0,2013.33,46.9,100.0,35.2,66.71,152.3,57.73,140.6,51.43,105.5,41.99
724,1930.67,2016.0,46.9,100.0,35.2,62.9,152.3,54.99,140.6,46.94,105.5,36.78
725,1933.33,2018.67,46.9,100.0,35.2,60.36,152.3,51.84,140.6,43.17,70.3,33.27
726,1936.0,2021.33,46.9,100.0,35.2,59.26,152.3,48.42,140.6,40.1,70.3,33.87
727,1938.67,2024.0,46.9,100.0,35.2,59.2,152.3,44.59,140.6,37.75,70.3,34.49
728,1941.33,2026.67,46.9,100.0,35.2,59.91,152.3,40.51,58.6,38.0,140.6,35.84
729,1944.0,2029.33,46.9,100.0,35.2,61.36,58.6,45.47,152.3,36.37,70.3,35.18
730,1946.67,2032.0,46.9,100.0,35.2,63.36,58.6,51.84,70.3,35.3,140.6,32.63
731,1949.33,2034.67,46.9,100.0,35.2,65.59,58.6,56.99,70.3,35.19,140.6,31.22
732,1952.0,2037.33,46.9,100.0,35.2,67.84,58.6,60.98,70.3,34.91,140.6,29.88
733,1954.67,2040.0,46.9,100.0,35.2,70.03,58.6,63.78,70.3,34.63,140.6,28.63
734,1957.33,2042.67,46.9,100.0,35.2,72.23,58.6,65.52,70.3,34.44,140.6,27.55
735,1960.0,2045.33,46.9,100.0,35.2,74.52,58.6,66.4,70.3,34.33,140.6,26.54
736,1962.67,2048.0,46.9,100.0,35.2,76.7,58.6,66.32,70.3,34.35,23.4,27.14
737,1965.33,2050.67,46.9,100.0,35.2,78.68,58.6,65.26,70.3,34.52,23.4,28.33
738,1968.0,2053.33,46.9,100.0,35.2,80.61,58.6,63.41,70.3,34.74,23.4,29.42
739,1970.67,2056.0,46.9,100.0,35.2,82.61,58.6,60.85,70.3,34.95,23.4,30.35
740,1973.33,2058.67,46.9,100.0,35.2,84.5,58.6,57.46,70.3,35.07,23.4,31.19
741,1976.0,2061.33,46.9,100.0,35.2,86.01,58.6,53.1,70.3,34.92,23.4,32.0
742,1978.67,2064.0,46.9,100.0,35.2,86.89,58.6,47.46,70.3,34.54,128.9,33.01
743,1981.33,2066.67,46.9,100.0,35.2,86.86,58.6,40.31,128.9,34.82,70.3,34.0
744,1984.0,2069.33,46.9,100.0,35.2,85.39,128.9,36.54,23.4,33.76,70.3,33.27
745,1986.67,2072.0,46.9,100.0,35.2,82.3,128.9,38.02,23.4,33.98,70.3,32.6
746,1989.33,2074.67,46.9,100.0,35.2,77.37,128.9,39.22,23.4,33.79,140.6,32.78
747,1992.0,2077.33,46.9,100.0,35.2,70.38,128.9,39.97,140.6,34.81,23.4,33.14
748,1994.67,2080.0,46.9,100.0,35.2,61.22,128.9,40.07,140.6,36.4,70.3,34.3
749,1997.33,2082.67,46.9,100.0,35.2,50.21,128.9,39.39,58.6,38.38,140.6,37.36
750,2000.0,2085.33,46.9,100.0,58.6,53.1,70.3,38.92,128.9,37.91,35.2,37.83
751,2002.67,2088.0,46.9,100.0,58.6,66.57,70.3,41.55,140.6,36.83,128.9,35.74
752,2005.33,2090.67,46.9,100.0,58.6,77.97,70.3,43.86,140.6,35.1,187.5,34.64
753,2008.0,2093.33,46.9,100.0,58.6,86.28,70.3,45.44,187.5,34.97,140.6,32.27
754,2010.67,2096.0,46.9,100.0,58.6,91.12,70.3,46.41,187.5,34.67,23.4,30.86
755,2013.33,2098.67,46.9,100.0,58.6,93.23,70.3,46.97,187.5,33.78,23.4,32.12
756,2016.0,2101.33,46.9,100.0,58.6,93.01,70.3,47.2,35.2,37.54,23.4,34.08
757,2018.67,2104.0,46.9,100.0,58.6,90.56,70.3,47.37,35.2,47.29,23.4,36.19
758,2021.33,2106.67,46.9,100.0,58.6,86.55,35.2,56.65,70.3,47.66,23.4,38.32
759,2024.0,2109.33,46.9,100.0,58.6,81.86,35.2,66.23,70.3,48.06,23.4,40.87
760,2026.67,2112.0,46.9,100.0,58.6,76.7,35.2,76.24,70.3,48.62,23.4,44.12
761,2029.33,2114.67,46.9,100.0,35.2,86.69,58.6,70.92,70.3,49.38,23.4,47.88
762,2032.0,2117.33,46.9,100.0,35.2,97.82,58.6,64.66,23.4,51.96,70.3,50.3
763,2034.67,2120.0,35.2,100.0,46.9,90.9,58.6,53.0,23.4,51.12,70.3,46.67
764,2037.33,2122.67,35.2,100.0,46.9,81.35,23.4,49.33,70.3,42.63,58.6,42.32
765,2040.0,2125.33,35.2,100.0,46.9,73.88,23.4,47.82,70.3,39.21,58.6,34.2
766,2042.67,2128.0,35.2,100.0,46.9,68.68,23.4,46.38,70.3,36.15,58.6,29.13
767,2045.33,2130.67,35.2,100.0,46.9,65.83,23.4,44.73,70.3,33.37,58.6,27.25
768,2048.0,2133.33,35.2,100.0,46.9,65.44,23.4,42.79,70.3,30.79,58.6,28.05
769,2050.67,2136.0,35.2,100.0,46.9,67.71,23.4,40.81,58.6,30.77,70.3,28.22
770,2053.33,2138.67,35.2,100.0,46.9,72.4,23.4,38.85,58.6,34.55,70.3,25.5
771,2056.0,2141.33,35.2,100.0,46.9,78.92,58.6,38.75,23.4,36.81,70.3,22.59
772,2058.67,2144.0,35.2,100.0,46.9,86.55,58.6,43.09,23.4,34.48,70.3,19.42
773,2061.33,2146.67,35.2,100.0,46.9,94.66,58.6,47.52,23.4,31.79,187.5,17.36
774,2064.0,2149.33,46.9,100.0,35.2,97.06,58.6,50.43,23.4,28.19,187.5,17.63
775,2066.67,2152.0,46.9,100.0,35.2,89.81,58.6,50.59,23.4,23.68,187.5,16.91
776,2069.33,2154.67,46.9,100.0,35.2,83.96,58.6,50.94,23.4,19.94,187.5,16.26
777,2072.0,2157.33,46.9,100.0,35.2,79.3,58.6,51.61,23.4,16.96,187.5,15.74
778,2074.67,2160.0,46.9,100.0,35.2,75.56,58.6,52.65,93.8,16.29,187.5,15.33
779,2077.33,2162.67,46.9,100.0,35.2,72.57,58.6,54.1,93.8,17.5,187.5,15.09
780,2080.0,2165.33,46.9,100.0,35.2,70.31,58.6,56.09,93.8,18.78,187.5,15.01
781,2082.67,2168.0,46.9,100.0,35.2,68.67,58.6,58.66,93.8,20.1,23.4,15.26
782,2085.33,2170.67,46.9,100.0,35.2,67.26,58.6,61.64,93.8,21.53,23.4,17.05
783,2088.0,2173.33,46.9,100.0,35.2,65.78,58.6,64.92,93.8,23.14,23.4,19.55
784,2090.67,2176.0,46.9,100.0,58.6,68.41,35.2,64.01,93.8,24.95,23.4,22.63
785,2093.33,2178.67,46.9,100.0,58.6,71.94,35.2,61.67,93.8,27.03,23.4,26.12
786,2096.0,2181.33,46.9,100.0,58.6,75.62,35.2,58.69,23.4,29.8,93.8,29.51
787,2098.67,2184.0,46.9,100.0,58.6,79.31,35.2,54.81,23.4,33.4,93.8,32.53
788,2101.33,2186.67,46.9,100.0,58.6,82.97,35.2,49.57,23.4,36.84,93.8,36.3
789,2104.0,2189.33,46.9,100.0,58.6,87.09,35.2,42.75,93.8,41.39,23.4,40.45
790,2106.67,2192.0,46.9,100.0,58.6,91.89,93.8,47.84,23.4,44.12,187.5,36.35
791,2109.33,2194.67,46.9,100.0,58.6,96.97,93.8,55.37,23.4,47.29,187.5,43.27
792,2112.0,2197.33,58.6,100.0,46.9,98.03,93.8,62.24,187.5,50.36,23.4,48.57
793,2114.67,2200.0,58.6,100.0,46.9,93.57,93.8,67.14,187.5,56.66,23.4,47.66
794,2117.33,2202.67,58.6,100.0,46.9,89.7,93.8,72.2,187.5,63.67,23.4,46.69
795,2120.0,2205.33,58.6,100.0,46.9,86.84,93.8,78.1,187.5,71.39,82.0,56.08
796,2122.67,2208.0,58.6,100.0,93.8,85.2,46.9,84.91,187.5,79.87,82.0,67.21
797,2125.33,2210.67,58.6,100.0,93.8,93.77,187.5,88.99,46.9,83.06,82.0,77.89
798,2128.0,2213.33,93.8,100.0,58.6,96.48,187.5,95.17,82.0,85.8,46.9,78.11
799,2130.67,2216.0,93.8,100.0,187.5,95.56,82.0,88.26,58.6,87.03,175.8,77.76
800,2133.33,2218.67,93.8,100.0,187.5,96.37,82.0,90.98,58.6,78.6,175.8,78.13
801,2136.0,2221.33,93.8,100.0,187.5,97.78,82.0,94.1,175.8,77.99,58.6,71.17
802,2138.67,2224.0,93.8,100.0,187.5,99.92,82.0,96.77,175.8,76.82,70.3,68.72
803,2141.33,2226.67,187.5,100.0,93.8,97.42,82.0,95.91,175.8,72.81,70.3,65.2
804,2144.0,2229.33,187.5,100.0,93.8,94.25,82.0,93.32,175.8,67.82,70.3,60.46
805,2146.67,2232.0,187.5,100.0,93.8,90.83,82.0,88.95,175.8,62.44,70.3,55.17
806,2149.33,2234.67,187.5,100.0,93.8,87.25,82.0,83.2,175.8,57.64,70.3,49.86
807,2152.0,2237.33,187.5,100.0,93.8,83.21,82.0,76.27,175.8,53.61,70.3,44.65
808,2154.67,2240.0,187.5,100.0,93.8,78.63,82.0,68.39,175.8,50.48,70.3,40.01
809,2157.33,2242.67,187.5,100.0,93.8,73.63,82.0,60.57,175.8,49.0,152.3,39.79
810,2160.0,2245.33,187.5,100.0,93.8,68.41,82.0,53.53,175.8,49.13,152.3,43.16
811,2162.67,2248.0,187.5,100.0,93.8,62.89,175.8,50.5,82.0,48.22,199.2,46.14
812,2165.33,2250.67,187.5,100.0,93.8,57.38,175.8,52.81,199.2,50.92,46.9,49.58
813,2168.0,2253.33,187.5,100.0,175.8,55.36,199.2,55.0,46.9,54.93,93.8,52.44
