frame_idx,start_ms,end_ms,f1,p1,f2,p2,f3,p3,f4,p4,f5,p5
545,1453.33,1538.67,58.6,34.7,70.3,29.45,35.2,27.21,82.0,26.15,23.4,15.31
546,1456.0,1541.33,58.6,35.06,70.3,32.19,35.2,26.96,82.0,26.6,23.4,15.76
547,1458.67,1544.0,58.6,35.22,70.3,34.13,82.0,26.8,35.2,26.71,23.4,16.08
548,1461.33,1546.67,58.6,35.18,70.3,35.16,82.0,26.8,35.2,26.46,23.4,16.22
549,1464.0,1549.33,70.3,35.25,58.6,34.96,82.0,26.58,35.2,26.23,23.4,16.14
550,1466.67,1552.0,58.6,34.58,70.3,34.39,82.0,26.17,35.2,25.95,46.9,19.03
551,1469.33,1554.67,58.6,33.95,70.3,32.68,35.2,25.54,82.0,25.49,46.9,22.65
552,1472.0,1557.33,58.6,32.95,70.3,30.35,46.9,25.69,35.2,24.93,82.0,24.44
553,1474.67,1560.0,58.6,31.63,46.9,28.04,70.3,27.51,35.2,24.12,82.0,22.99
554,1477.33,1562.67,58.6,29.96,46.9,29.69,70.3,24.38,35.2,23.01,82.0,21.11
555,1480.0,1565.33,46.9,30.74,58.6,27.87,35.2,21.5,70.3,21.22,82.0,18.8
556,1482.67,1568.0,46.9,31.15,58.6,25.54,35.2,19.68,70.3,18.22,82.0,16.08
557,1485.33,1570.67,46.9,30.91,58.6,23.18,35.2,17.62,70.3,15.49,187.5,14.94
558,1488.0,1573.33,46.9,30.14,58.6,20.96,187.5,16.42,35.2,15.36,70.3,13.23
559,1490.67,1576.0,46.9,29.0,58.6,19.15,187.5,18.21,199.2,13.3,35.2,12.93
560,1493.33,1578.67,46.9,27.66,187.5,20.26,58.6,18.05,199.2,14.44,140.6,11.32
561,1496.0,1581.33,46.9,26.19,187.5,22.52,58.6,17.9,199.2,15.68,140.6,11.88
562,1498.67,1584.0,187.5,24.91,46.9,24.77,58.6,18.65,199.2,17.01,140.6,12.3
563,1501.33,1586.67,187.5,27.43,46.9,23.61,58.6,19.92,199.2,18.36,175.8,12.84
564,1504.0,1589.33,187.5,29.98,46.9,22.82,58.6,21.31,199.2,19.66,175.8,15.07
565,1506.67,1592.0,187.5,32.47,58.6,22.47,46.9,22.43,199.2,20.84,175.8,17.68
566,1509.33,1594.67,187.5,34.93,58.6,23.05,46.9,22.55,199.2,21.8,175.8,20.49
567,1512.0,1597.33,187.5,37.32,175.8,23.43,46.9,23.08,58.6,22.93,199.2,22.45
568,1514.67,1600.0,187.5,39.57,175.8,26.37,46.9,23.91,199.2,22.79,58.6,22.06
569,1517.33,1602.67,187.5,41.65,175.8,29.2,46.9,24.97,199.2,22.83,58.6,20.4
570,1520.0,1605.33,187.5,43.49,175.8,31.79,46.9,26.2,199.2,22.66,281.2,18.76
571,1522.67,1608.0,187.5,45.07,175.8,34.01,46.9,27.6,199.2,22.3,281.2,18.91
572,1525.33,1610.67,187.5,46.35,175.8,35.77,46.9,29.15,199.2,21.87,35.2,19.83
573,1528.0,1613.33,187.5,47.29,175.8,37.02,46.9,30.85,35.2,22.72,199.2,21.48
574,1530.67,1616.0,187.5,47.89,175.8,37.68,46.9,32.79,35.2,25.71,70.3,21.46
575,1533.33,1618.67,187.5,48.12,175.8,37.8,46.9,35.05,35.2,28.73,70.3,21.97
576,1536.0,1621.33,187.5,48.0,46.9,37.61,175.8,37.37,35.2,31.73,70.3,22.19
577,1538.67,1624.0,187.5,47.61,46.9,40.42,175.8,36.4,35.2,34.62,70.3,22.09
578,1541.33,1626.67,187.5,46.96,46.9,43.4,35.2,37.31,175.8,34.98,70.3,21.71
579,1544.0,1629.33,46.9,46.38,187.5,46.08,35.2,39.72,175.8,33.24,58.6,24.16
580,1546.67,1632.0,46.9,49.26,187.5,44.98,35.2,41.78,175.8,31.34,58.6,28.61
581,1549.33,1634.67,46.9,51.89,187.5,43.73,35.2,43.47,58.6,32.39,175.8,29.44
582,1552.0,1637.33,46.9,54.07,35.2,44.83,187.5,42.31,58.6,35.42,175.8,27.74
583,1554.67,1640.0,46.9,55.61,35.2,45.88,187.5,40.81,58.6,37.68,175.8,26.32
584,1557.33,1642.67,46.9,56.42,35.2,46.58,187.5,39.33,58.6,39.09,175.8,25.18
585,1560.0,1645.33,46.9,56.44,35.2,46.97,58.6,39.57,187.5,37.88,175.8,24.43
586,1562.67,1648.0,46.9,55.58,35.2,47.14,58.6,39.17,187.5,36.52,175.8,24.05
587,1565.33,1650.67,46.9,53.78,35.2,47.22,58.6,38.0,187.5,35.26,175.8,24.01
588,1568.0,1653.33,46.9,51.25,35.2,47.07,58.6,36.03,187.5,34.09,175.8,24.33
589,1570.67,1656.0,46.9,48.12,35.2,46.7,58.6,33.36,187.5,33.08,175.8,24.85
590,1573.33,1658.67,35.2,46.2,46.9,44.5,187.5,32.21,58.6,30.23,175.8,25.51
591,1576.0,1661.33,35.2,45.61,46.9,40.64,187.5,31.47,58.6,26.79,175.8,26.18
592,1578.67,1664.0,35.2,44.87,46.9,36.88,187.5,30.91,175.8,26.69,70.3,24.28
593,1581.33,1666.67,35.2,43.89,46.9,33.66,187.5,30.48,175.8,26.99,70.3,24.56
594,1584.0,1669.33,35.2,42.69,46.9,31.37,187.5,30.11,175.8,27.05,70.3,24.24
595,1586.67,1672.0,35.2,41.34,46.9,30.28,187.5,29.78,175.8,26.83,70.3,23.34
596,1589.33,1674.67,35.2,39.73,46.9,30.54,187.5,29.41,175.8,26.37,70.3,21.73
597,1592.0,1677.33,35.2,37.8,46.9,31.96,187.5,29.01,175.8,25.62,70.3,19.44
598,1594.67,1680.0,35.2,35.52,46.9,34.2,187.5,28.53,175.8,24.62,58.6,20.85
599,1597.33,1682.67,46.9,36.85,35.2,32.99,187.5,27.98,175.8,23.41,58.6,23.21
600,1600.0,1685.33,46.9,39.51,35.2,30.31,187.5,27.4,58.6,25.64,175.8,22.01
601,1602.67,1688.0,46.9,42.0,58.6,28.03,35.2,27.51,187.5,26.86,175.8,20.44
602,1605.33,1690.67,46.9,44.19,58.6,30.32,187.5,26.4,35.2,24.63,175.8,18.73
603,1608.0,1693.33,46.9,45.94,58.6,32.43,187.5,26.03,35.2,21.88,175.8,16.94
604,1610.67,1696.0,46.9,47.11,58.6,34.4,187.5,25.74,35.2,19.64,175.8,15.22
605,1613.33,1698.67,46.9,47.65,58.6,36.2,187.5,25.63,35.2,18.21,82.0,14.87
606,1616.0,1701.33,46.9,47.69,58.6,37.61,187.5,25.66,35.2,17.67,82.0,15.67
607,1618.67,1704.0,46.9,47.23,58.6,38.53,187.5,25.78,35.2,18.06,82.0,16.62
608,1621.33,1706.67,46.9,46.19,58.6,38.98,187.5,25.97,70.3,19.61,35.2,19.36
609,1624.0,1709.33,46.9,44.6,58.6,38.87,187.5,26.2,70.3,22.44,35.2,21.23
610,1626.67,1712.0,46.9,42.53,58.6,38.14,187.5,26.42,70.3,24.8,35.2,23.28
611,1629.33,1714.67,46.9,39.99,58.6,36.84,187.5,26.57,70.3,26.57,35.2,25.22
612,1632.0,1717.33,46.9,37.02,58.6,35.04,70.3,27.61,35.2,26.88,187.5,26.62
613,1634.67,1720.0,46.9,33.62,58.6,32.84,35.2,28.2,70.3,27.87,187.5,26.54
614,1637.33,1722.67,58.6,30.29,46.9,29.86,35.2,29.12,70.3,27.34,187.5,26.31
615,1640.0,1725.33,35.2,29.54,58.6,27.48,70.3,26.08,187.5,25.92,46.9,25.86
616,1642.67,1728.0,35.2,29.53,187.5,25.3,58.6,24.62,70.3,24.15,46.9,21.63
617,1645.33,1730.67,35.2,29.25,187.5,24.39,58.6,21.89,70.3,21.7,175.8,21.63
618,1648.0,1733.33,35.2,28.82,187.5,23.24,175.8,21.77,58.6,19.31,70.3,18.92
619,1650.67,1736.0,35.2,28.24,187.5,21.82,175.8,21.58,82.0,17.26,58.6,16.99
620,1653.33,1738.67,35.2,27.48,175.8,21.1,187.5,20.16,82.0,15.24,58.6,15.07
621,1656.0,1741.33,35.2,26.65,175.8,20.28,187.5,18.36,164.1,14.53,58.6,13.59
622,1658.67,1744.0,35.2,25.78,175.8,19.12,187.5,16.45,164.1,15.14,152.3,13.13
623,1661.33,1746.67,35.2,24.9,175.8,17.72,164.1,15.38,46.9,15.31,187.5,14.48
624,1664.0,1749.33,35.2,24.04,46.9,19.53,175.8,16.13,164.1,15.24,58.6,13.63
625,1666.67,1752.0,46.9,23.27,35.2,23.25,58.6,15.42,164.1,14.7,175.8,14.45
626,1669.33,1754.67,46.9,26.34,35.2,22.56,58.6,17.91,70.3,14.56,164.1,13.81
627,1672.0,1757.33,46.9,28.65,35.2,21.96,58.6,20.89,70.3,16.84,164.1,12.61
628,1674.67,1760.0,46.9,30.18,58.6,24.16,35.2,21.39,70.3,19.17,164.1,11.18
629,1677.33,1762.67,46.9,30.9,58.6,27.53,70.3,21.51,35.2,20.82,82.0,10.79
630,1680.0,1765.33,58.6,30.83,46.9,30.82,70.3,23.8,35.2,20.24,82.0,12.57
631,1682.67,1768.0,58.6,33.93,46.9,30.06,70.3,25.91,35.2,19.55,82.0,14.0
632,1685.33,1770.67,58.6,36.59,46.9,28.8,70.3,27.87,35.2,18.61,82.0,15.05
633,1688.0,1773.33,58.6,38.59,70.3,29.71,46.9,27.27,35.2,17.32,82.0,15.69
634,1690.67,1776.0,58.6,39.84,70.3,31.33,46.9,25.62,82.0,15.98,35.2,15.75
635,1693.33,1778.67,58.6,40.28,70.3,32.67,46.9,24.06,82.0,15.97,23.4,15.66
636,1696.0,1781.33,58.6,39.79,70.3,33.78,46.9,22.84,23.4,17.33,82.0,15.66
637,1698.67,1784.0,58.6,38.36,70.3,34.64,46.9,22.12,23.4,19.02,82.0,15.09
638,1701.33,1786.67,58.6,36.08,70.3,35.23,46.9,21.84,23.4,20.75,82.0,14.35
639,1704.0,1789.33,70.3,35.55,58.6,33.0,23.4,22.47,46.9,21.89,82.0,13.5
640,1706.67,1792.0,70.3,35.58,58.6,29.33,23.4,24.11,46.9,22.12,35.2,13.87
641,1709.33,1794.67,70.3,35.13,23.4,25.57,58.6,25.45,46.9,22.34,35.2,17.67
642,1712.0,1797.33,70.3,34.11,23.4,26.9,46.9,22.37,35.2,22.23,58.6,21.84
643,1714.67,1800.0,70.3,32.49,23.4,28.14,35.2,27.23,46.9,22.22,58.6,19.02
644,1717.33,1802.67,35.2,32.41,70.3,30.21,23.4,29.23,46.9,22.2,58.6,17.53
645,1720.0,1805.33,35.2,37.54,23.4,30.12,70.3,27.29,46.9,22.71,58.6,17.64
646,1722.67,1808.0,35.2,42.47,23.4,30.76,46.9,24.14,70.3,23.86,58.6,19.03
647,1725.33,1810.67,35.2,47.11,23.4,31.14,46.9,26.68,58.6,21.02,70.3,20.13
648,1728.0,1813.33,35.2,51.35,23.4,31.33,46.9,30.25,58.6,23.09,82.0,18.86
649,1730.67,1816.0,35.2,55.04,46.9,34.66,23.4,31.41,58.6,24.94,82.0,19.29
650,1733.33,1818.67,35.2,58.09,46.9,39.61,23.4,31.4,58.6,26.39,82.0,19.22
651,1736.0,1821.33,35.2,60.56,46.9,44.68,23.4,31.16,58.6,27.35,152.3,19.94
652,1738.67,1824.0,35.2,62.57,46.9,49.46,23.4,30.6,58.6,27.86,152.3,20.3
653,1741.33,1826.67,35.2,64.01,46.9,53.77,23.4,29.81,58.6,27.91,93.8,21.18
654,1744.0,1829.33,35.2,64.87,46.9,57.5,23.4,28.83,58.6,27.5,93.8,22.04
655,1746.67,1832.0,35.2,65.2,46.9,60.5,23.4,27.56,58.6,26.68,93.8,22.32
656,1749.33,1834.67,35.2,64.99,46.9,62.75,23.4,26.02,58.6,25.54,93.8,21.97
657,1752.0,1837.33,46.9,64.38,35.2,64.11,23.4,24.41,58.6,24.05,93.8,21.11
658,1754.67,1840.0,46.9,65.5,35.2,62.51,23.4,22.85,58.6,22.26,164.1,21.53
659,1757.33,1842.67,46.9,66.12,35.2,60.35,164.1,21.85,23.4,21.23,105.5,20.7
660,1760.0,1845.33,46.9,66.31,35.2,57.74,164.1,21.85,105.5,19.83,23.4,19.47
661,1762.67,1848.0,46.9,66.35,35.2,54.58,164.1,21.38,105.5,18.74,175.8,18.17
662,1765.33,1850.67,46.9,66.41,35.2,50.88,164.1,20.53,175.8,19.09,128.9,18.13
663,1768.0,1853.33,46.9,66.5,35.2,46.84,128.9,19.99,175.8,19.72,164.1,19.29
664,1770.67,1856.0,46.9,66.6,35.2,42.76,128.9,21.45,175.8,20.07,58.6,18.94
665,1773.33,1858.67,46.9,66.69,35.2,38.92,128.9,22.48,58.6,21.73,175.8,20.12
666,1776.0,1861.33,46.9,66.8,35.2,35.49,58.6,25.25,128.9,23.13,140.6,20.23
667,1778.67,1864.0,46.9,66.93,35.2,32.68,58.6,29.1,128.9,23.31,140.6,21.94
668,1781.33,1866.67,46.9,66.96,58.6,32.9,35.2,30.83,140.6,23.69,128.9,23.08
669,1784.0,1869.33,46.9,66.75,58.6,36.39,35.2,30.29,140.6,25.3,128.9,22.62
670,1786.67,1872.0,46.9,66.33,58.6,39.24,35.2,30.98,140.6,26.63,128.9,22.07
671,1789.33,1874.67,46.9,65.77,58.6,41.14,35.2,32.5,140.6,27.67,128.9,21.42
672,1792.0,1877.33,46.9,65.03,58.6,41.97,35.2,34.53,140.6,28.37,128.9,20.73
673,1794.67,1880.0,46.9,63.93,58.6,41.83,35.2,36.94,140.6,28.56,128.9,20.2
674,1797.33,1882.67,46.9,62.21,58.6,40.9,35.2,39.61,140.6,28.39,128.9,19.66
675,1800.0,1885.33,46.9,59.85,35.2,42.24,58.6,39.31,140.6,28.03,128.9,18.9
676,1802.67,1888.0,46.9,56.89,35.2,44.56,58.6,37.16,140.6,27.6,70.3,18.32
677,1805.33,1890.67,46.9,53.31,35.2,46.53,58.6,34.64,140.6,27.03,70.3,19.13
678,1808.0,1893.33,46.9,49.06,35.2,48.2,58.6,31.9,140.6,26.42,70.3,19.24
679,1810.67,1896.0,35.2,49.53,46.9,44.27,58.6,28.98,140.6,25.84,23.4,19.81
680,1813.33,1898.67,35.2,50.4,46.9,39.14,58.6,25.9,140.6,25.22,23.4,21.27
681,1816.0,1901.33,35.2,50.8,46.9,33.8,140.6,24.48,58.6,22.89,23.4,22.76
682,1818.67,1904.0,35.2,50.9,46.9,28.35,23.4,24.07,140.6,23.75,58.6,20.1
683,1821.33,1906.67,35.2,50.9,23.4,25.03,140.6,23.07,46.9,23.03,93.8,18.65
684,1824.0,1909.33,35.2,50.85,23.4,25.69,140.6,22.36,93.8,19.32,46.9,18.39
685,1826.67,1912.0,35.2,50.71,23.4,26.23,140.6,21.62,93.8,20.01,152.3,16.5
686,1829.33,1914.67,35.2,50.58,23.4,26.62,140.6,21.0,93.8,20.54,152.3,17.14
687,1832.0,1917.33,35.2,50.65,23.4,26.67,93.8,20.76,140.6,20.51,152.3,17.49
688,1834.67,1920.0,35.2,51.02,23.4,26.33,93.8,20.7,140.6,20.04,46.9,19.39
689,1837.33,1922.67,35.2,51.58,23.4,25.75,46.9,23.2,93.8,20.37,140.6,19.54
690,1840.0,1925.33,35.2,52.24,46.9,27.19,23.4,25.09,93.8,19.94,140.6,19.14
691,1842.67,1928.0,35.2,53.0,46.9,31.06,23.4,24.33,93.8,19.53,140.6,18.77
692,1845.33,1930.67,35.2,53.86,46.9,34.64,23.4,23.4,93.8,19.17,105.5,18.38
693,1848.0,1933.33,35.2,54.67,46.9,37.9,23.4,22.45,93.8,18.91,105.5,18.65
694,1850.67,1936.0,35.2,55.3,46.9,40.83,23.4,21.64,105.5,18.73,93.8,18.63
695,1853.33,1938.67,35.2,55.71,46.9,43.39,23.4,20.99,105.5,18.61,93.8,18.31
696,1856.0,1941.33,35.2,55.9,46.9,45.52,23.4,20.45,105.5,18.26,93.8,17.97
697,1858.67,1944.0,35.2,55.85,46.9,47.18,23.4,19.97,93.8,17.64,105.5,17.63
698,1861.33,1946.67,35.2,55.5,46.9,48.36,23.4,19.6,93.8,17.38,105.5,16.65
699,1864.0,1949.33,35.2,54.85,46.9,49.01,23.4,19.33,93.8,17.23,58.6,16.26
700,1866.67,1952.0,35.2,53.96,46.9,49.03,23.4,19.1,93.8,17.17,58.6,16.46
701,1869.33,1954.67,35.2,52.87,46.9,48.36,23.4,18.84,93.8,17.22,58.6,16.66
702,1872.0,1957.33,35.2,51.63,46.9,47.02,23.4,18.46,93.8,17.39,58.6,16.86
703,1874.67,1960.0,35.2,50.28,46.9,45.03,23.4,17.91,93.8,17.67,58.6,17.02
704,1877.33,1962.67,35.2,48.8,46.9,42.49,93.8,18.08,23.4,17.24,58.6,17.05
705,1880.0,1965.33,35.2,47.21,46.9,39.48,93.8,18.55,140.6,17.57,58.6,16.93
706,1882.67,1968.0,35.2,45.6,46.9,36.01,93.8,18.9,140.6,18.79,58.6,16.78
707,1885.33,1970.67,35.2,44.13,46.9,32.14,140.6,19.95,93.8,19.11,58.6,16.64
708,1888.0,1973.33,35.2,42.81,46.9,28.17,140.6,21.06,93.8,19.16,58.6,16.46
709,1890.67,1976.0,35.2,41.48,46.9,24.58,140.6,22.21,93.8,19.11,58.6,16.29
710,1893.33,1978.67,35.2,40.15,140.6,23.34,46.9,21.85,93.8,19.07,58.6,16.21
711,1896.0,1981.33,35.2,38.91,140.6,24.43,46.9,20.39,93.8,18.98,128.9,17.2
712,1898.67,1984.0,35.2,37.91,140.6,25.56,46.9,20.39,93.8,18.75,105.5,18.58
713,1901.33,1986.67,35.2,37.12,140.6,26.67,46.9,21.72,105.5,20.2,152.3,18.8
714,1904.0,1989.33,35.2,36.39,140.6,27.59,46.9,24.07,105.5,21.58,152.3,20.15
715,1906.67,1992.0,35.2,35.67,140.6,28.3,46.9,27.07,105.5,22.63,152.3,21.39
716,1909.33,1994.67,35.2,35.06,46.9,30.28,140.6,28.83,105.5,23.26,152.3,22.47
717,1912.0,1997.33,35.2,34.67,46.9,33.32,140.6,29.09,105.5,23.49,152.3,23.43
718,1914.67,2000.0,46.9,36.14,35.2,34.37,140.6,28.95,152.3,24.41,105.5,23.33
719,1917.33,2002.67,46.9,38.9,35.2,33.92,140.6,28.53,152.3,25.39,105.5,23.03
720,1920.0,2005.33,46.9,41.58,35.2,33.45,140.6,28.01,152.3,26.24,105.5,22.71
721,1922.67,2008.0,46.9,44.12,35.2,33.2,140.6,27.33,152.3,27.05,105.5,22.32
722,1925.33,2010.67,46.9,46.67,35.2,33.11,152.3,27.9,140.6,26.39,105.5,21.78
723,1928.0,2013.33,46.9,49.52,35.2,33.03,152.3,28.59,140.6,25.47,105.5,20.79
724,1930.67,2016.0,46.9,52.73,35.2,33.17,152.3,29.0,140.6,24.75,105.5,19.4
725,1933.33,2018.67,46.9,56.17,35.2,33.9,152.3,29.12,140.6,24.25,70.3,18.69
726,1936.0,2021.33,46.9,59.78,35.2,35.42,152.3,28.94,140.6,23.97,70.3,20.25
727,1938.67,2024.0,46.9,63.59,35.2,37.65,152.3,28.36,140.6,24.0,70.3,21.94
728,1941.33,2026.67,46.9,67.61,35.2,40.5,152.3,27.39,58.6,25.69,140.6,24.23
729,1944.0,2029.33,46.9,71.69,35.2,43.99,58.6,32.6,152.3,26.07,70.3,25.22
730,1946.67,2032.0,46.9,75.68,35.2,47.95,58.6,39.23,70.3,26.72,140.6,24.7
731,1949.33,2034.67,46.9,79.46,35.2,52.11,58.6,45.29,70.3,27.96,140.6,24.81
732,1952.0,2037.33,46.9,82.84,35.2,56.2,58.6,50.52,70.3,28.92,140.6,24.75
733,1954.67,2040.0,46.9,85.7,35.2,60.02,58.6,54.66,70.3,29.68,140.6,24.54
734,1957.33,2042.67,46.9,87.85,35.2,63.46,58.6,57.56,70.3,30.26,140.6,24.2
735,1960.0,2045.33,46.9,89.12,35.2,66.41,58.6,59.17,70.3,30.59,140.6,23.65
736,1962.67,2048.0,46.9,89.51,35.2,68.65,58.6,59.36,70.3,30.75,23.4,24.29
737,1965.33,2050.67,46.9,89.02,35.2,70.04,58.6,58.1,70.3,30.73,23.4,25.22
738,1968.0,2053.33,46.9,87.58,35.2,70.6,58.6,55.53,70.3,30.43,23.4,25.77
739,1970.67,2056.0,46.9,85.18,35.2,70.36,58.6,51.83,70.3,29.77,23.4,25.85
740,1973.33,2058.67,46.9,81.97,35.2,69.26,58.6,47.1,70.3,28.75,23.4,25.56
741,1976.0,2061.33,46.9,78.16,35.2,67.23,58.6,41.51,70.3,27.3,23.4,25.01
742,1978.67,2064.0,46.9,74.01,35.2,64.31,58.6,35.13,70.3,25.57,128.9,24.43
743,1981.33,2066.67,46.9,69.73,35.2,60.56,58.6,28.11,128.9,24.28,70.3,23.71
744,1984.0,2069.33,46.9,65.58,35.2,56.01,128.9,23.97,23.4,22.14,70.3,21.82
745,1986.67,2072.0,46.9,61.74,35.2,50.81,128.9,23.47,23.4,20.98,70.3,20.13
746,1989.33,2074.67,46.9,58.32,35.2,45.12,128.9,22.87,23.4,19.7,140.6,19.12
747,1992.0,2077.33,46.9,55.44,35.2,39.02,128.9,22.16,140.6,19.3,23.4,18.38
748,1994.67,2080.0,46.9,53.2,35.2,32.57,128.9,21.32,140.6,19.36,70.3,18.25
749,1997.33,2082.67,46.9,51.57,35.2,25.9,128.9,20.31,58.6,19.8,140.6,19.27
750,2000.0,2085.33,46.9,50.56,58.6,26.85,70.3,19.68,128.9,19.17,35.2,19.13
751,2002.67,2088.0,46.9,50.13,58.6,33.37,70.3,20.83,140.6,18.46,128.9,17.92
752,2005.33,2090.67,46.9,50.28,58.6,39.2,70.3,22.05,140.6,17.65,187.5,17.42
753,2008.0,2093.33,46.9,51.14,58.6,44.12,70.3,23.24,187.5,17.88,140.6,16.5
754,2010.67,2096.0,46.9,52.65,58.6,47.97,70.3,24.43,187.5,18.25,23.4,16.25
755,2013.33,2098.67,46.9,54.48,58.6,50.79,70.3,25.59,187.5,18.4,23.4,17.5
756,2016.0,2101.33,46.9,56.45,58.6,52.51,70.3,26.64,35.2,21.19,23.4,19.24
757,2018.67,2104.0,46.9,58.47,58.6,52.95,70.3,27.69,35.2,27.65,23.4,21.16
758,2021.33,2106.67,46.9,60.22,58.6,52.12,35.2,34.11,70.3,28.7,23.4,23.08
759,2024.0,2109.33,46.9,61.34,58.6,50.21,35.2,40.63,70.3,29.48,23.4,25.07
760,2026.67,2112.0,46.9,61.68,58.6,47.31,35.2,47.02,70.3,29.99,23.4,27.21
761,2029.33,2114.67,46.9,61.29,35.2,53.13,58.6,43.46,70.3,30.26,23.4,29.35
762,2032.0,2117.33,46.9,60.2,35.2,58.89,58.6,38.93,23.4,31.28,70.3,30.28
763,2034.67,2120.0,35.2,64.32,46.9,58.47,58.6,34.09,23.4,32.88,70.3,30.02
764,2037.33,2122.67,35.2,69.29,46.9,56.37,23.4,34.18,70.3,29.54,58.6,29.32
765,2040.0,2125.33,35.2,73.62,46.9,54.39,23.4,35.2,70.3,28.86,58.6,25.18
766,2042.67,2128.0,35.2,77.24,46.9,53.05,23.4,35.83,70.3,27.92,58.6,22.5
767,2045.33,2130.67,35.2,80.21,46.9,52.8,23.4,35.87,70.3,26.76,58.6,21.85
768,2048.0,2133.33,35.2,82.53,46.9,54.01,23.4,35.31,70.3,25.41,58.6,23.15
769,2050.67,2136.0,35.2,84.05,46.9,56.91,23.4,34.3,58.6,25.86,70.3,23.72
770,2053.33,2138.67,35.2,84.72,46.9,61.34,23.4,32.92,58.6,29.27,70.3,21.6
771,2056.0,2141.33,35.2,84.65,46.9,66.8,58.6,32.8,23.4,31.16,70.3,19.12
772,2058.67,2144.0,35.2,83.98,46.9,72.68,58.6,36.19,23.4,28.95,70.3,16.31
773,2061.33,2146.67,35.2,82.83,46.9,78.4,58.6,39.36,23.4,26.33,187.5,14.38
774,2064.0,2149.33,46.9,83.63,35.2,81.17,58.6,42.18,23.4,23.57,187.5,14.74
775,2066.67,2152.0,46.9,88.08,35.2,79.11,58.6,44.56,23.4,20.86,187.5,14.89
776,2069.33,2154.67,46.9,91.46,35.2,76.8,58.6,46.59,23.4,18.24,187.5,14.87
777,2072.0,2157.33,46.9,93.64,35.2,74.26,58.6,48.33,23.4,15.88,187.5,14.74
778,2074.67,2160.0,46.9,94.59,35.2,71.47,58.6,49.8,93.8,15.41,187.5,14.5
779,2077.33,2162.67,46.9,94.29,35.2,68.43,58.6,51.01,93.8,16.51,187.5,14.23
780,2080.0,2165.33,46.9,92.75,35.2,65.21,58.6,52.02,93.8,17.42,187.5,13.92
781,2082.67,2168.0,46.9,90.04,35.2,61.83,58.6,52.82,93.8,18.1,23.4,13.74
782,2085.33,2170.67,46.9,86.41,35.2,58.12,58.6,53.26,93.8,18.6,23.4,14.73
783,2088.0,2173.33,46.9,82.07,35.2,53.99,58.6,53.28,93.8,18.99,23.4,16.05
784,2090.67,2176.0,46.9,77.19,58.6,52.8,35.2,49.41,93.8,19.26,23.4,17.47
785,2093.33,2178.67,46.9,71.99,58.6,51.79,35.2,44.39,93.8,19.46,23.4,18.8
786,2096.0,2181.33,46.9,66.57,58.6,50.34,35.2,39.07,23.4,19.84,93.8,19.65
787,2098.67,2184.0,46.9,61.17,58.6,48.51,35.2,33.53,23.4,20.43,93.8,19.9
788,2101.33,2186.67,46.9,55.98,58.6,46.44,35.2,27.75,23.4,20.62,93.8,20.32
789,2104.0,2189.33,46.9,51.01,58.6,44.43,35.2,21.81,93.8,21.11,23.4,20.63
790,2106.67,2192.0,46.9,46.34,58.6,42.58,93.8,22.17,23.4,20.44,187.5,16.85
791,2109.33,2194.67,46.9,42.17,58.6,40.89,93.8,23.35,23.4,19.94,187.5,18.24
792,2112.0,2197.33,58.6,39.35,46.9,38.58,93.8,24.49,187.5,19.82,23.4,19.11
793,2114.67,2200.0,58.6,37.95,46.9,35.51,93.8,25.48,187.5,21.5,23.4,18.08
794,2117.33,2202.67,58.6,36.59,46.9,32.82,93.8,26.42,187.5,23.3,23.4,17.08
795,2120.0,2205.33,58.6,35.12,46.9,30.5,93.8,27.43,187.5,25.07,82.0,19.7
796,2122.67,2208.0,58.6,33.51,93.8,28.55,46.9,28.46,187.5,26.77,82.0,22.52
797,2125.33,2210.67,58.6,31.84,93.8,29.85,187.5,28.33,46.9,26.45,82.0,24.8
798,2128.0,2213.33,93.8,31.15,58.6,30.06,187.5,29.65,82.0,26.73,46.9,24.34
799,2130.67,2216.0,93.8,32.23,187.5,30.8,82.0,28.44,58.6,28.05,175.8,25.06
800,2133.33,2218.67,93.8,32.98,187.5,31.78,82.0,30.0,58.6,25.92,175.8,25.77
801,2136.0,2221.33,93.8,33.35,187.5,32.61,82.0,31.39,175.8,26.01,58.6,23.74
802,2138.67,2224.0,93.8,33.44,187.5,33.41,82.0,32.36,175.8,25.69,70.3,22.98
803,2141.33,2226.67,187.5,34.16,93.8,33.28,82.0,32.77,175.8,24.87,70.3,22.27
804,2144.0,2229.33,187.5,34.87,93.8,32.87,82.0,32.54,175.8,23.65,70.3,21.08
805,2146.67,2232.0,187.5,35.53,93.8,32.27,82.0,31.6,175.8,22.18,70.3,19.6
806,2149.33,2234.67,187.5,36.04,93.8,31.45,82.0,29.99,175.8,20.78,70.3,17.97
807,2152.0,2237.33,187.5,36.5,93.8,30.37,82.0,27.84,175.8,19.56,70.3,16.29
808,2154.67,2240.0,187.5,36.93,93.8,29.04,82.0,25.25,175.8,18.64,70.3,14.77
809,2157.33,2242.67,187.5,37.23,93.8,27.41,82.0,22.55,175.8,18.24,152.3,14.81
810,2160.0,2245.33,187.5,37.43,93.8,25.6,82.0,20.03,175.8,18.39,152.3,16.15
811,2162.67,2248.0,187.5,37.56,93.8,23.62,175.8,18.97,82.0,18.11,199.2,17.33
812,2165.33,2250.67,187.5,37.62,93.8,21.59,175.8,19.87,199.2,19.16,46.9,18.65
